content,title,address,roadaddress,latitude,longitude,score
관광지,사려니숲길,제주특별자치도 제주시 조천읍 교래리 산 137-1,제주특별자치도 제주시 조천읍 교래리 산 137-1,33.40845,126.63976,1479728
    관광지,우도(해양도립공원),제주특별자치도 제주시 우도면 연평리 904-1,제주특별자치도 제주시 우도면 삼양고수물길 1,33.51949,126.95109,1369236
관광지,성산일출봉(UNESCO 세계자연유산),제주특별자치도 서귀포시 성산읍 성산리 1,제주특별자치도 서귀포시 성산읍 일출로 284-12,33.462147,126.936424,1226372
관광지,비자림,제주특별자치도 제주시 구좌읍 평대리 3161-1,제주특별자치도 제주시 구좌읍 비자숲길 55,33.491318,126.811386,1111821
관광지,만장굴,제주특별자치도 제주시 구좌읍 월정리 산 41-5,제주특별자치도 제주시 구좌읍 만장굴길 182,33.5548185,126.7969015,763959
관광지,천지연폭포,제주특별자치도 서귀포시 서홍동 666-1,제주특별자치도 서귀포시 남성중로 2-15,33.2447173,126.5598201,740956
관광지,새별오름,제주특별자치도 제주시 애월읍 봉성리 산 59-8,제주특별자치도 제주시 애월읍 봉성리 산 59-8,33.36723,126.35711,568380
관광지,협재해수욕장,제주특별자치도 제주시 한림읍 협재리 2447,제주특별자치도 제주시 한림읍 한림로 329-10,33.393845,126.239716,526744
관광지,섭지코지,제주특별자치도 서귀포시 성산읍 고성리 127-2,제주특별자치도 서귀포시 성산읍 섭지코지로 107,33.4305782,126.9277688,489133
관광지,카멜리아힐,제주특별자치도 서귀포시 안덕면 상창리 271,제주 서귀포시 안덕면 병악로 166,33.289135,126.37011,450982
관광지,함덕해수욕장,제주특별자치도 제주시 조천읍 함덕리 1008-1,제주특별자치도 제주시 조천읍 조함해안로 519-10,33.54379,126.668846,431520
관광지,거문오름(UNESCO 세계자연유산),제주특별자치도 제주시 조천읍 선흘리 478,제주특별자치도 제주시 조천읍 선교로 569-36,33.45307315,126.7235079,410003
관광지,한라산국립공원,제주특별자치도 제주시 1100로 2070-61,제주특별자치도 제주시 1100로 2070-61,33.36132,126.54195,374484
관광지,월정리해변,제주특별자치도 제주시 구좌읍 월정리 33,제주특별자치도 제주시 구좌읍 월정리 33-3,33.55580941,126.796624,367004
관광지,쇠소깍,제주특별자치도 서귀포시 하효동 995,제주특별자치도 서귀포시 쇠소깍로 128,33.2522055,126.6231188,348098
관광지,주상절리대(중문대포해안),제주특별자치도 서귀포시 중문동 2768-1,제주특별자치도 서귀포시 이어도로 36-30,33.23834,126.42586,328165
관광지,정방폭포,제주특별자치도 서귀포시 동홍동 278,제주특별자치도 서귀포시 칠십리로214번길 37,33.244854,126.5718,286408
관광지,용머리해안,제주특별자치도 서귀포시 안덕면 사계리,제주특별자치도 서귀포시 안덕면 사계리,33.2334272,126.313741,275948
관광지,에코랜드 테마파크,제주특별자치도 제주시 조천읍 대흘리 1221-1,제주특별자치도 제주시 조천읍 번영로 1278-169,33.4555296,126.6681873,272427
관광지,애월한담해안산책로,제주특별자치도 제주시 애월읍 곽지리 1359,제주특별자치도 제주시 애월읍 곽지리 1359,33.45906,126.3106,268372
관광지,산굼부리,제주특별자치도 제주시 조천읍 교래리 342-2,제주특별자치도 제주시 조천읍 비자림로 768,33.4316207,126.6900058,258239
관광지,천제연폭포,제주특별자치도 서귀포시 중문동 2232,제주특별자치도 서귀포시 천제연로 132(중문동),33.25099,126.41689,257596
관광지,황우지해안,제주특별자치도 서귀포시 서홍동 766-1,제주특별자치도 서귀포시 서홍동 766-1,33.241566,126.54981,250711
관광지,오설록티뮤지엄,제주특별자치도 서귀포시 안덕면 서광리 1235-1,제주특별자치도 서귀포시 안덕면 신화역사로 15,33.3063942,126.2905203,238568
쇼핑,동문재래시장,제주특별자치도 제주시 이도일동 1436-7,제주특별자치도 제주시 관덕로14길 20,33.5115817,126.526099,236726
관광지,한라산영실코스,제주특별자치도 서귀포시 하원동 산 1-1,제주특별자치도 서귀포시 영실로 246,33.3402,126.47921,231253
관광지,김녕해수욕장,제주특별자치도 제주시 구좌읍 김녕리 4330,제주특별자치도 제주시 구좌읍 구좌해안로 237,33.557926,126.75998,221964
관광지,용눈이오름 [출입제한 - 자연휴식년제 적용 중],제주특별자치도 제주시 구좌읍 종달논길,제주특별자치도 제주시 구좌읍 종달논길,33.45993,126.831635,202084
관광지,아쿠아플라넷 제주,제주특별자치도 서귀포시 성산읍 고성리 127-3,제주특별자치도 서귀포시 성산읍 섭지코지로 95,33.43237,126.928215,195278
관광지,곽지해수욕장,제주특별자치도 제주시 애월읍 애월원당길 (곽지리),제주특별자치도 제주시 애월읍 애월원당길 (곽지리),33.45122,126.3058,193661
관광지,한림공원,제주특별자치도 제주시 한림읍 협재리 2487,제주특별자치도 제주시 한림읍 한림로 300(협재리),33.3879944,126.2397837,188040
관광지,금능해수욕장,제주특별자치도 제주시 한림읍 금능리 2036-1,제주특별자치도 제주시 한림읍 금능길 119-10,33.390003,126.23591,185498
관광지,메이즈랜드,제주특별자치도 제주시 구좌읍 평대리 3322,제주특별자치도 제주시 구좌읍 비자림로 2134-47,33.48875,126.80093,183686
관광지,보롬왓,제주특별자치도 서귀포시 표선면 성읍리 3229-4,제주특별자치도 서귀포시 표선면 번영로 2350-104,33.41367,126.75351,183114
관광지,제주절물자연휴양림,제주특별자치도 제주시 봉개동 산 78-1,제주특별자치도 제주시 명림로 584,33.439373,126.62845,178331
관광지,용두암,제주특별자치도 제주시 용담이동 483,제주특별자치도 제주시 용두암길 15,33.5149624,126.5116869,176303
쇼핑,제주민속오일시장,제주특별자치도 제주시 도두일동 1212,제주특별자치도 제주시 오일장서길 26,33.4965963,126.4746681,174683
관광지,산방굴사,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리 산 16,33.243855,126.31332,171761
관광지,제주실탄사격장,제주특별자치도 서귀포시 상예동 2802,제주특별자치도 서귀포시 소보리당로 164번길 62(상예동),33.2639753,126.3852041,168850
관광지,휴애리 자연생활공원,제주특별자치도 서귀포시 남원읍 신례리 2081,"제주특별자치도 서귀포시 남원읍 신례동로 256 (신례리, 휴애리)",33.30854,126.63448,166864
쇼핑,서귀포매일올레시장,서귀포시 중앙로 54번길 35 (서귀동 277-1),서귀포시 중앙로 62번길 18,33.24828,126.56415,164756
음식점,제주김만복(만복이네김밥집),제주특별자치도 제주시 오라3동 2250-1,제주특별자치도 제주시 오라로 41,33.4970489,126.5087309,162937
관광지,백록담,제주특별자치도 서귀포시 토평동 산 15-1,제주특별자치도 서귀포시 토평동 산 15-1,33.362293,126.53332,162821
관광지,산방산탄산온천,제주특별자치도 서귀포시 안덕면 사계북로 41번길 192,제주특별자치도 서귀포시 안덕면 사계북로 41번길 192,33.248665,126.29896,162493
관광지,이호테우말등대,제주특별자치도 제주시 이호일동 374,제주특별자치도 제주시 서해안로 58,33.5021596,126.4564505,156555
관광지,아라고나이트 온천(디아넥스호텔),제주특별자치도 서귀포시 안덕면 상천리 380-7,제주특별자치도 서귀포시 안덕면 산록남로762번길 71,33.303474,126.39206,155813
관광지,산방산,제주특별자치도 서귀포시 안덕면 사계리 산 16,제주특별자치도 서귀포시 안덕면 사계리 산 16,33.236614,126.31289,153131
관광지,세화해변,제주특별자치도 제주시 구좌읍 세화리 1-1,제주특별자치도 제주시 구좌읍 해녀박물관길 27,33.5253049,126.861276,151960
관광지,제주김녕미로공원,제주특별자치도 제주시 구좌읍 김녕리 산 16,제주특별자치도 제주시 구좌읍 만장굴길 122,33.53653,126.77213,151691
관광지,외돌개,제주특별자치도 서귀포시 서홍동 791,제주특별자치도 서귀포시 서홍동 791,33.240063,126.54573,149731
관광지,백약이오름 [출입제한 - 자연휴식년제 적용 중],제주특별자치도 서귀포시 표선면 성읍리 산 1,제주특별자치도 서귀포시 표선면 성읍리 산 1,33.437283,126.79018,149367
관광지,중문색달해수욕장,제주특별자치도 서귀포시 색달동 3039,제주특별자치도 서귀포시 중문관광로72번길 29-51,33.24499,126.41159,149358
관광지,광치기해변,제주특별자치도 서귀포시 성산읍 고성리 224-18,제주특별자치도 서귀포시 성산읍 섭지코지로 63,33.45245276,126.9245814,148351
관광지,제주레일바이크,제주특별자치도 제주시 구좌읍 종달리 4639,제주특별자치도 제주시 구좌읍 용눈이오름로 641,33.4646743,126.8369662,143534
관광지,서귀포치유의숲,제주특별자치도 서귀포시 호근동 산4,제주특별자치도 서귀포시 산록남로 2271,33.292,126.52941,143010
관광지,김경숙해바라기농장,제주특별자치도 제주시 회천동 391,제주특별자치도 제주시 번영로 854-1,33.47736,126.62767,142548
관광지,제주조천스위스마을,제주특별자치도 제주시 조천읍 와산리 1559-18,제주특별자치도 제주시 조천읍 함와로 566-27,33.4932304,126.6769248,142000
쇼핑,제주관광공사 중문면세점 (내국인),제주특별자치도 서귀포시 중문관광로 224(중문동) 제주국제컨벤션센터 1F,제주특별자치도 서귀포시 중문관광로 224(중문동) 제주국제컨벤션센터 1F,33.237755,126.425064,139581
관광지,송악산 [출입제한 - 자연휴식년제 적용 중],제주특별자치도 서귀포시 대정읍 상모리 131,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,33.207714,126.29099,139387
관광지,중문관광단지,제주특별자치도 서귀포시 색달동 2812-4,제주특별자치도 서귀포시 중문관광로72번길 35,33.248535,126.41039,138744
관광지,제주4.3평화공원,제주특별자치도 제주시 봉개동 237-2,제주특별자치도 제주시 명림로 430,33.45058,126.61812,138100
관광지,아침미소목장,제주특별자치도 제주시 월평동 155,제주특별자치도 제주시 첨단동길 160-20,33.45444,126.58662,137886
관광지,애월해안도로,제주특별자치도 제주시 애월읍 애월해안로,제주특별자치도 제주시 애월읍 애월해안로,33.47822,126.36656,137329
관광지,수월봉 지질트레일,제주특별자치도 제주시 한경면 고산리 3762,제주특별자치도 제주시 한경면 노을해안로 1013-70,33.293736,126.16281,136770
관광지,1100고지습지,제주특별자치도 서귀포시 색달동 산 1-2,제주특별자치도 서귀포시 색달동 산 1-2,33.3575,126.46292,135371
관광지,마라도(마라해양도립공원),제주특별자치도 서귀포시 대정읍 가파리 600,제주특별자치도 서귀포시 대정읍 마라로101번길 46,33.11709285,126.2674732,135357
음식점,올래국수,제주특별자치도 제주시 연동 301-19,제주특별자치도 제주시 귀아랑길 24 (연동),33.4915,126.4973,131779
음식점,봄날카페,제주특별자치도 제주시 애월읍 애월리 2540,제주특별자치도 제주시 애월읍 애월로1길 25,33.46246,126.30959,131703
관광지,성읍민속마을,제주특별자치도 서귀포시 표선면 성읍리 775-1,제주특별자치도 서귀포시 표선면 성읍정의현로 19,33.384453,126.800385,130929
관광지,다랑쉬오름(월랑봉),제주특별자치도 제주시 구좌읍 세화리 산6,제주특별자치도 제주시 구좌읍 세화리 2705,33.4747784,126.8262601,127522
관광지,박물관은 살아있다,제주특별자치도 서귀포시 색달동 2629,제주특별자치도 서귀포시 중문관광로 42,33.255043,126.409065,127341
관광지,제주동백수목원,제주특별자치도 서귀포시 남원읍 위미리 927,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 15,33.272907,126.67505,126351
관광지,이중섭거리,제주특별자치도 서귀포시 서귀동 370-21,제주특별자치도 서귀포시 이중섭로 4-1 (서귀동),33.2476269,126.5641044,124056
관광지,환상숲 곶자왈공원,제주특별자치도 제주시 한경면 녹차분재로 594-1,제주특별자치도 제주시 한경면 녹차분재로 594-1,33.322342,126.26323,123998
관광지,렛츠런파크,제주특별자치도 제주시 애월읍 평화로 2144,제주특별자치도 제주시 애월읍 평화로 2144,33.40782,126.39421,123138
관광지,방주교회,제주특별자치도 서귀포시 안덕면 상천리 427,제주특별자치도 서귀포시 안덕면 산록남로762번길 113,33.305073,126.387665,121575
관광지,가파도,제주특별자치도 서귀포시 대정읍 가파리,제주특별자치도 서귀포시 대정읍 가파리,33.170017,126.271515,118659
관광지,제주레포츠랜드,제주특별자치도 제주시 조천읍 와흘리 870,제주특별자치도 제주시 조천읍 와흘상서2길 47,33.48239,126.63868,118609
관광지,아부오름,제주특별자치도 제주시 구좌읍 송당리 산 164-1,제주특별자치도 제주시 구좌읍 송당리 산 164-1,33.44878,126.7774,118123
관광지,소인국테마파크,제주특별자치도 서귀포시 안덕면 서광리 725,제주특별자치도 서귀포시 안덕면 중산간서로 1878,33.2904213,126.322602,117740
관광지,동백동산,제주특별자치도 제주시 조천읍 선흘리 산 12,제주특별자치도 제주시 조천읍 선흘리 산 12,33.51234966,126.7072644,117519
관광지,생각하는정원,제주특별자치도 제주시 한경면 저지리 1534,제주특별자치도 제주시 한경면 녹차분재로 675,33.3257082,126.2552516,116780
관광지,제주하늘을날다(패러글라이딩),제주특별자치도 제주시 도남동 78,제주특별자치도 제주시 도남로17길 32 영산홍아파트 가동,33.4910557,126.5317204,114990
관광지,제주민속촌,제주특별자치도 서귀포시 표선면 민속해안로 631-34,제주특별자치도 서귀포시 표선면 민속해안로 631-34,33.32226,126.84201,113863
관광지,제주러브랜드[휴업중],제주특별자치도 제주시 연동 680-26,제주특별자치도 제주시 1100로 2894-72,33.4519922,126.4890053,113623
관광지,제주돌문화공원,제주특별자치도 제주시 조천읍 교래리 산 95,제주특별자치도 제주시 조천읍 남조로 2023,33.4087482,126.635052,112439
관광지,새연교,제주특별자치도 서귀포시 서홍동 707-4,제주특별자치도 서귀포시 서홍동 707-4,33.238186,126.55907,112402
관광지,제주유리의성,제주특별자치도 제주시 한경면 저지리 3135-1,제주특별자치도 제주시 한경면 녹차분재로 462,33.314835,126.273445,109670
관광지,안덕계곡,제주특별자치도 서귀포시 안덕면 감산리 359-1,제주특별자치도 서귀포시 안덕면 일주서로 1524,33.25729495,126.352754,104851
음식점,몽상드애월(몽상),제주특별자치도 제주시 애월읍 애월리 2546,제주특별자치도 제주시 애월읍 애월북서길 56-1,33.463326,126.309204,103943
음식점,명진전복,제주특별자치도 제주시 구좌읍 평대리 515-28,제주특별자치도 제주시 구좌읍 해맞이해안로 1282,33.53242,126.84985,103647
관광지,수월봉,제주특별자치도 제주시 한경면 고산리 3760,제주특별자치도 제주시 한경면 고산리 3760,33.294754,126.16345,102693
관광지,서귀포잠수함(대국해저관광),제주특별자치도 서귀포시 서홍동 707-5 서귀포잠수함,"제주특별자치도 서귀포시 남성중로 40 (서홍동, 유람선매표소) 서귀포잠수함",33.2392231,126.5586562,102398
관광지,한라수목원,제주특별자치도 제주시 수목원길 72,제주특별자치도 제주시 수목원길 72,33.469604,126.4918,101815
관광지,비양도,제주특별자치도 제주시 한림읍 협재리,제주특별자치도 제주시 한림읍 협재리,33.40883871,126.2278571,100756
관광지,선녀와나무꾼,제주특별자치도 제주시 조천읍 선흘리 1997,제주특별자치도 제주시 조천읍 선교로 267,33.47903,126.70303,100357
관광지,오라동 청보리-메밀꽃밭,제주특별자치도 제주시 오라2동 산 76,제주특별자치도 제주시 오라2동 산 76,33.426865,126.505775,100037
관광지,이호테우해수욕장_old,제주특별자치도 제주시 이호2동 1600-1,제주특별자치도 제주시 도리로 20,33.496185,126.455956,98164
관광지,제주허브동산,제주특별자치도 서귀포시 표선면 표선리 2608,제주특별자치도 서귀포시 표선면 돈오름로 170,33.3225332,126.8228665,97948
관광지,제주월드컵경기장,제주특별자치도 서귀포시 법환동 914,제주특별자치도 서귀포시 월드컵로 33,33.2472388,126.5092079,97672
관광지,붉은오름 자연휴양림,제주특별자치도 서귀포시 표선면 가시리 산 158,제주특별자치도 서귀포시 표선면 남조로 1487-73,33.395905,126.669785,95289
관광지,감귤박물관,제주특별자치도 서귀포시 신효동 산 4,제주특별자치도 서귀포시 효돈순환로 441,33.271523,126.60766,93974
관광지,헬로키티아일랜드,제주특별자치도 서귀포시 안덕면 상창리 1963-2,제주특별자치도 서귀포시 안덕면 한창로 340,33.29015,126.3522,91347
관광지,신화테마파크,서귀포시 안덕면 신화역사로304번길 98,서귀포시 안덕면 신화역사로304번길 98,33.299404,126.3193,91100
관광지,제주빅볼랜드,제주특별자치도 제주시 애월읍 어음리 산 3,제주특별자치도 제주시 애월읍 산록서로 15,33.3659432,126.35644,90139
관광지,마방목지,제주특별자치도 제주시 용강동,제주특별자치도 제주시 516로 2480,33.42824,126.60599,89783
관광지,녹산로유채꽃길,제주특별자치도 서귀포시 표선면 가시리 산 87-15,제주특별자치도 서귀포시 표선면 가시리 산 87-15,33.39823,126.71993,89688
관광지,월령선인장군락지,제주특별자치도 제주시 한림읍 월령리 359,제주특별자치도 제주시 한림읍 월령3길 27-4,33.377865,126.21586,88511
음식점,돈사돈,제주특별자치도 제주시 노형동 3086-3,제주특별자치도 제주시 우평로 19,33.47887,126.46408,87603
관광지,관덕정,제주특별자치도 제주시 삼도2동 983-1,제주특별자치도 제주시 관덕로 19,33.513355,126.52145,87374
관광지,제주항공우주박물관,제주특별자치도 서귀포시 안덕면 서광리 산 39 항공우주박물관,제주특별자치도 서귀포시 안덕면 녹차분재로 218 항곡우주박물관,33.30413,126.299675,87212
관광지,위미리 동백나무군락,제주특별자치도 서귀포시 남원읍 위미리 903-1,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 23-7,33.27326,126.675934,86899
관광지,용연,제주특별자치도 제주시 용담이동 454-1,제주특별자치도 제주시 흥운길 73,33.5152024,126.514026,85825
관광지,1100고지(휴게소),제주특별자치도 서귀포시 색달동 산 1-3,제주특별자치도 서귀포시 1100로 1555,33.339912,126.43682,85786
관광지,"더럭초등학교(구, 더럭분교)",제주특별자치도 제주시 애월읍 하가리 1580-1,제주특별자치도 제주시 애월읍 하가로 195,33.453457,126.345276,85356
관광지,아날로그감귤밭,제주특별자치도 제주시 해안동 2463,제주특별자치도 제주시 해안마을8길 46,33.45559,126.451096,85199
관광지,본태박물관,제주특별자치도 서귀포시 안덕면 상천리 380,제주특별자치도 서귀포시 안덕면 산록남로762번길 69,33.303474,126.39206,85075
음식점,서연의집(영화 건축학개론),제주특별자치도 서귀포시 남원읍 위미리 2975,제주특별자치도 서귀포시 남원읍 위미해안로 86,33.269413,126.655876,84383
관광지,여미지식물원,제주특별자치도 서귀포시 색달동 2484-1,제주특별자치도 서귀포시 중문관광로 93,33.252617,126.41435,84134
관광지,약천사,제주특별자치도 서귀포시 대포동 1161,제주특별자치도 서귀포시 이어도로 293-28,33.245766,126.44933,83717
관광지,제주특별자치도 도립미술관,제주특별자치도 제주시 1100로 2894-78,제주특별자치도 제주시 1100로 2894-78,33.45921,126.48759,83451
관광지,월정리 카약체험장,제주특별자치도 제주시 구좌읍 월정리 1400-4,제주특별자치도 제주시 구좌읍 일주동로 2361-2,33.56346,126.78025,82835
관광지,신비의도로카트체험장,제주특별자치도 제주시 노형동 187-3,제주특별자치도 제주시 노형동 187-3,33.461826,126.48475,82295
관광지,일출랜드,제주특별자치도 서귀포시 성산읍 삼달리 1010,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,33.3835243,126.8413634,81480
음식점,순옥이네 명가,제주 제주시 도두1동 2615-5,제주 제주시 도공로 8,33.505558,126.465065,81225
관광지,원앙폭포,제주특별자치도 서귀포시 상효동 1463,제주특별자치도 서귀포시 돈내코로 137,33.30053,126.58174,81016
관광지,해녀박물관,제주특별자치도 제주시 구좌읍 상도리 3204-1,제주특별자치도 제주시 구좌읍 해녀박물관길 26,33.5242827,126.8629097,80806
관광지,도두동 무지개 해안도로,제주특별자치도 제주시 도두1동,제주특별자치도 제주시 도두1동,33.5093109,126.4739327,77965
관광지,제주베니스랜드,제주특별자치도 서귀포시 성산읍 난산리 2575,제주특별자치도 서귀포시 성산읍 난산리 2575,33.416195,126.840904,77351
관광지,너븐숭이 4.3기념관,제주특별자치도 제주시 조천읍 북촌리 1599,제주특별자치도 제주시 조천읍 북촌3길 3,33.545986,126.68877,76747
음식점,가시아방,제주특별자치도 서귀포시 성산읍 고성리 528-2,제주특별자치도 서귀포시 성산읍 섭지코지로 10,33.4242095,126.931111,76156
관광지,우도잠수함(제주씨월드),제주특별자치도 서귀포시 성산읍 성산리 347-9,제주특별자치도 서귀포시 성산읍 성산등용로 130-21,33.47211,126.9332,75878
관광지,도두봉,제주특별자치도 제주시 도두동 산 1,제주특별자치도 제주시 도두동 산 1,33.50764,126.4686,75808
관광지,성이시돌목장,제주특별자치도 제주시 한림읍 금악리 116,제주특별자치도 제주시 한림읍 산록남로 53,33.3529941,126.3139406,75769
관광지,렛츠런팜제주,제주특별자치도 제주시 조천읍 교래리 산 25-2,제주특별자치도 제주시 조천읍 남조로 1660,33.41699,126.681465,75461
관광지,차귀도,제주특별자치도 제주시 한경면 고산리 125,제주특별자치도 제주시 한경면 고산리 125,33.313435,126.148796,75419
관광지,노리매공원,제주특별자치도 서귀포시 대정읍 구억리 654-1,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15,33.28257,126.287544,75072
관광지,신비의도로,제주특별자치도 제주시 1100로 2894-63,제주특별자치도 제주시 1100로 2894-63,33.451225,126.487305,74252
관광지,금악오름(왕매),제주특별자치도 제주시 한림읍 금악리 산 1-1,제주특별자치도 제주시 한림읍 금악리 산 1-1,33.3529941,126.3139406,73850
관광지,브릭캠퍼스,제주특별자치도 제주시 노형동 244-1,제주특별자치도 제주시 1100로 3047,33.45853572,126.4852027,73781
관광지,우도산호해변 홍조단괴 서빈백사,제주특별자치도 제주시 우도면 연평리 2516-2,제주특별자치도 제주시 우도면 우도해안길 252,33.50230479,126.9432341,73094
관광지,수목원테마파크,제주특별자치도 제주시 연동 1320,제주특별자치도 제주시 은수길 69 (연동),33.47053,126.48797,72776
관광지,제주아트서커스,제주특별자치도 서귀포시 안덕면 동광로 214,제주특별자치도 서귀포시 안덕면 동광로 214,33.313927,126.34488,72061
관광지,제주라프 짚라인,제주특별자치도 제주시 조천읍 선흘리 600,제주특별자치도 제주시 조천읍 선교로 117,33.487106,126.706276,71625
관광지,동굴의 다원 다희연,제주특별자치도 제주시 조천읍 선흘리 2019-3,제주특별자치도 제주시 조천읍 선교로 266,33.4793016,126.700604,71322
관광지,항파두리항몽유적지,제주특별자치도 제주시 애월읍 상귀리 1012,제주특별자치도 제주시 애월읍 항파두리로 50,33.452126,126.407455,71130
관광지,어승생,제주특별자치도 제주시 해안동 1100도로 555번지 (해안동 산220-12번지),제주특별자치도 제주시 해안동 1100도로 555번지 (해안동 산220-12번지),33.397373,126.49035,70879
관광지,제주올레 7코스,제주특별자치도 서귀포시 서홍동 795-1,제주특별자치도 서귀포시 서홍동 795-1,33.240437,126.548225,70739
관광지,가뫼물,제주특별자치도 서귀포시 남원읍 남원리 2140-6,제주특별자치도 서귀포시 남원읍 남위남성로 168,33.2899733,126.6935278,70452
관광지,곶자왈,제주특별자치도 서귀포시 대정읍 신평리,제주특별자치도 서귀포시 대정읍 신평리,33.28449,126.27018,70210
관광지,윗세오름(웃세오름),제주특별자치도 제주시 애월읍 광령리 산 183-1,제주특별자치도 제주시 애월읍 광령리 산 183-1,33.3701721,126.4819697,69287
관광지,이호테우해수욕장,제주특별자치도 제주시 이호2동 1600-1,제주특별자치도 제주시 도리로 20,33.4961851,126.4559518,69103
관광지,"군산(군산오름,코메오름)",제주특별자치도 서귀포시 안덕면 창천리 산 3-1,제주특별자치도 서귀포시 안덕면 창천리 산 3-1,33.25161659,126.3681888,69030
관광지,물영아리오름,제주특별자치도 서귀포시 남원읍 수망리 산 182-2,제주특별자치도 서귀포시 남원읍 남조로 988-11,33.361296,126.6926145,68596
관광지,플레이케이팝,제주특별자치도 서귀포시 색달동 2864-36,제주특별자치도 서귀포시 중문관광로110번길 15,33.24992,126.41335,68321
관광지,신창풍차해안도로,제주특별자치도 제주시 한경면 신창리 1322-1,제주특별자치도 제주시 한경면 신창리 1322-1,33.34303041,126.1746042,68129
관광지,케이제주씨워킹,제주특별자치도 서귀포시 대정읍 하모리 646-20,제주특별자치도 서귀포시 대정읍 최남단해안로 120,33.2100551,126.2585746,65530
관광지,초콜릿박물관,제주특별자치도 서귀포시 대정읍 일과리 551-18,제주특별자치도 서귀포시 대정읍 일주서로3000번길 144,33.25704,126.23002,65521
관광지,검멀레해변,제주특별자치도 제주시 우도면 우도해안길,제주특별자치도 제주시 우도면 우도해안길,33.49698481,126.9686027,64951
관광지,제주목관아,제주특별자치도 제주시 관덕로 25,제주특별자치도 제주시 관덕로 25,33.514103,126.52193,64786
관광지,드라마월드,제주특별자치도 제주시 애월읍 봉성리 4556,제주특별자치도 제주시 애월읍 화전길 3,33.352234,126.36064,64764
관광지,제주별빛누리공원,제주특별자치도 제주시 오등동 10-34,제주특별자치도 제주시 선돌목동길 60,33.4445482,126.5492536,64556
관광지,9.81 파크,제주특별자치도 제주시 애월읍 어음리 산 131,제주특별자치도 제주시 애월읍 천덕로 880-24,33.3928867,126.3586318,64132
관광지,한담해변,제주특별자치도 제주시 애월읍 애월리 2533-1,제주특별자치도 제주시 애월읍 애월로1길 26-4,33.46004182,126.3105424,63572
관광지,제주현대미술관,제주특별자치도 제주시 한경면 저지리 2114-63,제주특별자치도 제주시 한경면 저지14길 35,33.34026,126.2663,63449
관광지,따라비오름,제주특별자치도 서귀포시 표선면 가시리 산 62,제주특별자치도 서귀포시 표선면 가시리 산 62,33.389156,126.75325,63049
관광지,머체왓숲길,제주특별자치도 서귀포시 남원읍 한남리 1622-3,제주특별자치도 서귀포시 남원읍 서성로 755,33.3301649,126.6789687,63003
관광지,신창~차귀해안도로,제주특별자치도 제주시 한경면 신창리 1353-1,제주특별자치도 제주시 한경면 한경해안로 470,33.33567,126.16328,62981
관광지,넥슨컴퓨터박물관,제주특별자치도 제주시 노형동 86,제주특별자치도 제주시 1100로 3198-8,33.4862871,126.428576,62898
관광지,도순다원,제주특별자치도 서귀포시 도순동 1-1,제주특별자치도 서귀포시 중산간서로356번길 152-41,33.273037,126.48306,62806
관광지,북촌돌하르방미술관,제주특별자치도 제주시 조천읍 북촌리 976,제주특별자치도 제주시 조천읍 북촌서1길 70,33.5387743,126.6887213,62704
관광지,제주바다체험장,제주특별자치도 제주시 구좌읍 동복리 608-3,제주특별자치도 제주시 구좌읍 동복리 608-3,33.554684,126.722336,62542
관광지,퍼시픽 리솜 요트투어 샹그릴라,제주특별자치도 서귀포시 색달동 2950-5,제주특별자치도 서귀포시 중문관광로 154-17,33.2439248,126.4163378,62439
관광지,믿거나말거나박물관 제주,제주특별자치도 서귀포시 색달동 2864-2,제주특별자치도 서귀포시 중문관광로110번길 32,33.25108,126.412766,61956
관광지,제주다원 녹차미로공원,제주특별자치도 서귀포시 색달동 산 50,제주특별자치도 서귀포시 산록남로 1258,33.290375,126.42282,61771
관광지,한라산어리목코스,제주특별자치도 제주시 1100로 2070-61,제주특별자치도 제주시 1100로 2070-61,33.39223,126.49457,61680
관광지,귤밭76번지,제주특별자치도 서귀포시 안덕면 상창리 906,제주특별자치도 서귀포시 안덕면 병악로 76,33.283054,126.365265,61479
관광지,김영갑갤러리 두모악,제주특별자치도 서귀포시 성산읍 삼달리 437-5,제주특별자치도 서귀포시 성산읍 삼달로 137,33.372063,126.85418,61384
관광지,테디베어뮤지엄제주,제주특별자치도 서귀포시 색달동 2889,제주특별자치도 서귀포시 중문관광로110번길 31,33.25021,126.41223,60661
관광지,박수기정,제주특별자치도 서귀포시 안덕면 감산리 1010,제주특별자치도 서귀포시 안덕면 난드르로 90-25,33.2371317,126.358753,60515
관광지,제주공룡랜드[휴장중],제주특별자치도 제주시 애월읍 광령평화2길 1,제주특별자치도 제주시 애월읍 광령평화2길 1,33.44299,126.43244,60148
관광지,퍼시픽 리솜 마린스테이지,제주특별자치도 서귀포시 색달동 2950-5,제주특별자치도 서귀포시 중문관광로 154-17,33.2444327,126.4161942,59968
관광지,닭머르해안길,제주특별자치도 제주시 조천읍 신촌리 2408-1,제주특별자치도 제주시 조천읍 신촌북3길 62-1,33.537785,126.61332,59885
